InvoiceID,InvoiceTypeCode,InvoiceStatus,IssueDate,DueDate,CurrencyCode,SellerID,SellerTRN,BuyerID,BuyerTRN,BuyerCountry,PaymentTermCode,OriginalInvoiceID,TaxExclusiveAmount,TaxAmount,TaxInclusiveAmount,PayableAmount,ErrorScenarioCode
INV-2025-001338,380,ISSUED,2025-03-11,2025-04-10,AED,SELLER-001,100987654321000,CUST000171,200000000000171,AE,NET30,,50486.92,2524.35,53011.27,53011.27,
INV-2025-001339,380,ISSUED,2025-04-08,2025-04-08,AED,SELLER-001,100987654321000,CUST000204,200000000000204,AE,IMMED,,11081.93,554.10,11636.03,11636.03,
INV-2025-001340,380,ISSUED,2025-05-23,2025-06-07,AED,SELLER-001,100987654321000,CUST000002,200000000000002,AE,NET15,,55429.43,2765.28,58194.71,58194.71,
INV-2025-001341,380,ISSUED,2025-03-18,2025-04-02,AED,SELLER-001,100987654321000,CUST000034,200000000000034,AE,NET15,,631.43,4.59,636.02,636.02,
INV-2025-001342,380,ISSUED,2025-07-10,2025-08-09,AED,SELLER-001,100987654321000,CUST000183,200000000000183,AE,NET30,,26457.23,1322.86,27780.09,27780.09,
INV-2025-001343,380,ISSUED,2025-06-27,2025-07-12,AED,SELLER-001,100987654321000,CUST000009,200000000000009,AE,NET15,,50628.99,2531.45,53160.44,53160.44,
INV-2025-001344,380,ISSUED,2025-06-17,2025-06-17,AED,SELLER-001,100987654321000,CUST000043,200000000000043,AE,IMMED,,1253.74,62.69,1316.43,1316.43,
INV-2025-001345,380,ISSUED,2025-06-02,2025-06-17,AED,SELLER-001,100987654321000,CUST000014,200000000000014,AE,NET15,,14528.39,726.43,15254.82,15254.82,
INV-2025-001346,380,ISSUED,2025-11-23,2025-12-23,AED,SELLER-001,100987654321000,CUST000076,200000000000076,AE,NET30,,150480.99,7507.65,157988.64,157988.64,
INV-2025-001347,380,ISSUED,2025-09-18,2025-10-18,AED,SELLER-001,100987654321000,CUST000107,200000000000107,AE,NET30,,73763.23,3688.17,77451.40,77451.40,
INV-2025-001348,380,ISSUED,2025-02-14,2025-03-01,AED,SELLER-001,100987654321000,CUST000054,200000000000054,AE,NET15,,9280.82,464.04,9744.86,9744.86,
INV-2025-001349,380,ISSUED,2025-03-29,2025-04-05,AED,SELLER-001,100987654321000,CUST000205,200000000000205,AE,NET7,,7896.73,365.33,8262.06,8262.06,
INV-2025-001350,380,ISSUED,2025-11-12,2025-11-27,AED,SELLER-001,100987654321000,CUST000226,,OM,NET15,,831.86,41.60,873.46,873.46,
INV-2025-001351,380,ISSUED,2025-05-23,2025-06-07,AED,SELLER-001,100987654321000,CUST000079,200000000000079,AE,NET15,,384.52,19.23,403.75,403.75,
INV-2025-001352,380,ISSUED,2025-10-03,2025-10-03,AED,SELLER-001,100987654321000,CUST000176,200000000000176,AE,IMMED,,6067.43,303.37,6370.80,6370.80,
INV-2025-001353,380,ISSUED,2025-07-11,2025-07-18,AED,SELLER-001,100987654321000,CUST000080,200000000000080,AE,NET7,,117458.61,5872.94,123331.55,123331.55,
INV-2025-001354,380,ISSUED,2025-10-13,2025-11-12,AED,SELLER-001,100987654321000,CUST000063,200000000000063,AE,NET30,,119.34,5.97,125.31,125.31,
INV-2025-001355,380,ISSUED,2025-07-27,2025-08-26,AED,SELLER-001,100987654321000,CUST000012,200000000000012,AE,NET30,,51348.89,2111.49,53460.38,53460.38,
INV-2025-001356,380,ISSUED,2025-06-02,2025-07-02,AED,SELLER-001,100987654321000,CUST000247,,IN,NET30,,20956.57,878.87,21835.44,21835.44,
INV-2025-001357,380,ISSUED,2025-02-10,2025-02-10,AED,SELLER-001,100987654321000,CUST000023,200000000000023,AE,IMMED,,9438.75,471.94,9910.69,9910.69,
INV-2025-001358,380,ISSUED,2025-07-29,2025-08-13,AED,SELLER-001,100987654321000,CUST000108,200000000000108,AE,NET15,,25875.09,1293.76,27168.85,27168.85,
INV-2025-001359,380,ISSUED,2025-08-11,2025-08-11,AED,SELLER-001,100987654321000,CUST000041,200000000000041,AE,IMMED,,159706.31,7716.56,167422.87,167422.87,
INV-2025-001360,380,ISSUED,2025-07-02,2025-07-17,AED,SELLER-001,100987654321000,CUST000206,200000000000206,AE,NET15,,23637.82,1181.90,24819.72,24819.72,
INV-2025-001361,380,ISSUED,2025-10-17,2025-11-16,AED,SELLER-001,100987654321000,CUST000031,200000000000031,AE,NET30,,4786.23,239.31,5025.54,5025.54,
INV-2025-001362,380,ISSUED,2025-01-28,2025-01-28,AED,SELLER-001,100987654321000,CUST000018,200000000000018,AE,IMMED,,438.66,21.93,460.59,460.59,
INV-2025-001363,380,ISSUED,2025-04-14,2025-05-14,AED,SELLER-001,100987654321000,CUST000007,200000000000007,AE,NET30,,13449.85,672.50,14122.35,14122.35,
INV-2025-001364,380,ISSUED,2025-03-31,2025-04-07,AED,SELLER-001,100987654321000,CUST000169,200000000000169,AE,NET7,,272870.32,13643.51,286513.83,286513.83,
INV-2025-001365,380,ISSUED,2025-01-07,2025-01-07,AED,SELLER-001,100987654321000,CUST000087,200000000000087,AE,IMMED,,410651.11,20532.55,431183.66,431183.66,
INV-2025-001366,380,ISSUED,2025-10-24,2025-11-08,AED,SELLER-001,100987654321000,CUST000018,200000000000018,AE,NET15,,51105.52,2555.28,53660.80,53660.80,
INV-2025-001367,380,ISSUED,2025-02-17,2025-03-19,AED,SELLER-001,100987654321000,CUST000006,200000000000006,AE,NET30,,781.68,39.08,820.76,820.76,
INV-2025-001368,380,ISSUED,2025-01-15,2025-01-30,AED,SELLER-001,100987654321000,CUST000161,200000000000161,AE,NET15,,2055.86,102.79,2158.65,2158.65,
INV-2025-001369,380,ISSUED,2025-06-13,2025-07-13,AED,SELLER-001,100987654321000,CUST000149,200000000000149,AE,NET30,,310703.06,15535.16,326238.22,326238.22,
INV-2025-001370,380,ISSUED,2025-04-09,2025-04-16,AED,SELLER-001,100987654321000,CUST000243,,SA,NET7,,419.38,20.97,440.35,440.35,
INV-2025-001371,380,ISSUED,2025-02-12,2025-02-19,AED,SELLER-001,100987654321000,CUST000038,200000000000038,AE,NET7,,369.99,18.50,388.49,388.49,
INV-2025-001372,380,ISSUED,2025-10-23,2025-10-30,AED,SELLER-001,100987654321000,CUST000010,200000000000010,AE,NET7,,6210.79,310.53,6521.32,6521.32,
INV-2025-001373,380,ISSUED,2025-01-16,2025-01-23,AED,SELLER-001,100987654321000,CUST000031,200000000000031,AE,NET7,,1491.84,36.64,1528.48,1528.48,
INV-2025-001374,380,ISSUED,2025-09-11,2025-09-18,AED,SELLER-001,100987654321000,CUST000062,200000000000062,AE,NET7,,74235.60,3711.78,77947.38,77947.38,
INV-2025-001375,380,ISSUED,2025-04-16,2025-05-01,AED,SELLER-001,100987654321000,CUST000035,200000000000035,AE,NET15,,11519.42,575.97,12095.39,12095.39,
INV-2025-001376,380,ISSUED,2025-05-12,2025-05-19,AED,SELLER-001,100987654321000,CUST000047,200000000000047,AE,NET7,,4220.82,211.04,4431.86,4431.86,
INV-2025-001377,380,ISSUED,2025-02-04,2025-02-19,AED,SELLER-001,100987654321000,CUST000196,200000000000196,AE,NET15,,1877.07,93.85,1970.92,1970.92,
INV-2025-001378,380,ISSUED,2025-05-09,2025-06-08,AED,SELLER-001,100987654321000,CUST000044,200000000000044,AE,NET30,,18055.86,902.79,18958.65,18958.65,
INV-2025-001379,380,ISSUED,2025-12-23,2026-01-22,AED,SELLER-001,100987654321000,CUST000060,200000000000060,AE,NET30,,34573.25,1728.66,36301.91,36301.91,
INV-2025-001380,380,ISSUED,2025-08-22,2025-09-21,AED,SELLER-001,100987654321000,CUST000017,200000000000017,AE,NET30,,4073.65,203.69,4277.34,4277.34,
INV-2025-001381,380,ISSUED,2025-02-06,2025-03-08,AED,SELLER-001,100987654321000,CUST000092,200000000000092,AE,NET30,,5829.13,278.64,6107.77,6107.77,
INV-2025-001382,380,ISSUED,2025-08-14,2025-09-13,AED,SELLER-001,100987654321000,CUST000060,200000000000060,AE,NET30,,7212.83,360.65,7573.48,7573.48,
INV-2025-001383,380,ISSUED,2025-02-11,2025-03-13,AED,SELLER-001,100987654321000,CUST000238,,OM,NET30,,55172.01,2758.60,57930.61,57930.61,
INV-2025-001384,380,ISSUED,2025-02-11,2025-02-26,AED,SELLER-001,100987654321000,CUST000021,200000000000021,AE,NET15,,44039.39,2201.97,46241.36,46241.36,
INV-2025-001385,380,ISSUED,2025-04-17,2025-05-17,AED,SELLER-001,100987654321000,CUST000047,200000000000047,AE,NET30,,3094.74,154.74,3249.48,3249.48,
INV-2025-001386,380,ISSUED,2025-04-09,2025-05-09,AED,SELLER-001,100987654321000,CUST000131,200000000000131,AE,NET30,,139775.58,6988.78,146764.36,146764.36,
INV-2025-001387,380,ISSUED,2025-09-05,2025-09-20,AED,SELLER-001,100987654321000,CUST000004,200000000000004,AE,NET15,,12738.68,636.94,13375.62,13375.62,
INV-2025-001388,380,ISSUED,2025-07-09,2025-08-08,AED,SELLER-001,100987654321000,CUST000086,200000000000086,AE,NET30,,113982.14,390.70,114372.84,114372.84,
INV-2025-001389,380,ISSUED,2025-01-19,2025-01-26,AED,SELLER-001,100987654321000,CUST000049,200000000000049,AE,NET7,,10324.67,516.24,10840.91,10840.91,
INV-2025-001390,380,ISSUED,2025-10-02,2025-10-02,AED,SELLER-001,100987654321000,CUST000047,200000000000047,AE,IMMED,,2732.50,136.63,2869.13,2869.13,
INV-2025-001391,380,ISSUED,2025-04-01,2025-04-16,AED,SELLER-001,100987654321000,CUST000212,200000000000212,AE,NET15,,9381.50,469.08,9850.58,9850.58,
INV-2025-001392,380,ISSUED,2025-07-19,2025-07-19,AED,SELLER-001,100987654321000,CUST000242,,US,IMMED,,104365.28,193.49,104558.77,104558.77,
INV-2025-001393,380,ISSUED,2025-05-03,2025-06-02,AED,SELLER-001,100987654321000,CUST000088,200000000000088,AE,NET30,,9417.95,217.60,9635.55,9635.55,
INV-2025-001394,380,ISSUED,2025-08-18,2025-09-02,AED,SELLER-001,100987654321000,CUST000031,200000000000031,AE,NET15,,43866.66,2119.28,45985.94,45985.94,
INV-2025-001395,380,ISSUED,2025-12-05,2025-12-12,AED,SELLER-001,100987654321000,CUST000166,200000000000166,AE,NET7,,1377.49,68.87,1446.36,1446.36,
INV-2025-001396,380,ISSUED,2025-11-03,2025-11-18,AED,SELLER-001,100987654321000,CUST000033,200000000000033,AE,NET15,,5894.25,294.71,6188.96,6188.96,
INV-2025-001397,380,ISSUED,2025-02-05,2025-03-07,AED,SELLER-001,100987654321000,CUST000228,,UK,NET30,,7951.61,378.23,8329.84,8329.84,
INV-2025-001398,380,ISSUED,2025-11-29,2025-12-29,AED,SELLER-001,100987654321000,CUST000134,200000000000134,AE,NET30,,70873.59,3543.69,74417.28,74417.28,
INV-2025-001399,380,ISSUED,2025-08-28,2025-09-27,AED,SELLER-001,100987654321000,CUST000071,200000000000071,AE,NET30,,25072.89,1253.64,26326.53,26326.53,
INV-2025-001400,380,ISSUED,2025-06-05,2025-06-20,AED,SELLER-001,100987654321000,CUST000004,200000000000004,AE,NET15,,313447.93,15672.40,329120.33,329120.33,
INV-2025-001401,380,ISSUED,2025-07-30,2025-08-29,AED,SELLER-001,100987654321000,CUST000041,200000000000041,AE,NET30,,329.41,16.47,345.88,345.88,
INV-2025-001402,380,ISSUED,2025-01-16,2025-02-15,AED,SELLER-001,100987654321000,CUST000214,,OM,NET30,,209913.08,10415.46,220328.54,220328.54,
INV-2025-001403,380,ISSUED,2025-10-07,2025-10-14,AED,SELLER-001,100987654321000,CUST000049,200000000000049,AE,NET7,,2775.37,138.77,2914.14,2914.14,
INV-2025-001404,380,ISSUED,2025-08-27,2025-09-26,AED,SELLER-001,100987654321000,CUST000149,200000000000149,AE,NET30,,20258.88,1012.94,21271.82,21271.82,
INV-2025-001405,380,ISSUED,2025-01-24,2025-01-24,AED,SELLER-001,100987654321000,CUST000165,200000000000165,AE,IMMED,,1465.49,73.27,1538.76,1538.76,
INV-2025-001406,380,ISSUED,2025-02-20,2025-02-27,AED,SELLER-001,100987654321000,CUST000031,200000000000031,AE,NET7,,43117.88,2155.89,45273.77,45273.77,
INV-2025-001407,380,ISSUED,2025-11-30,2025-12-15,AED,SELLER-001,100987654321000,CUST000009,200000000000009,AE,NET15,,14706.13,735.31,15441.44,15441.44,
INV-2025-001408,380,ISSUED,2025-04-04,2025-05-04,AED,SELLER-001,100987654321000,CUST000032,200000000000032,AE,NET30,,4556.38,227.82,4784.20,4784.20,
INV-2025-001409,380,ISSUED,2025-04-20,2025-05-05,AED,SELLER-001,100987654321000,CUST000240,,UK,NET15,,12693.48,44.37,12737.85,12737.85,ERR10_VAT_BREAKDOWN_INCONSISTENT
INV-2025-001410,380,ISSUED,2025-09-23,2025-10-23,AED,SELLER-001,100987654321000,CUST000004,200000000000004,AE,NET30,,1305.50,65.27,1370.77,1370.77,
INV-2025-001411,380,ISSUED,2025-10-31,2025-11-15,AED,SELLER-001,100987654321000,CUST000006,200000000000006,AE,NET15,,5464.29,273.20,5737.49,5737.49,
INV-2025-001412,380,ISSUED,2025-09-03,2025-10-03,AED,SELLER-001,100987654321000,CUST000011,200000000000011,AE,NET30,,486.16,24.31,510.47,510.47,
INV-2025-001413,380,ISSUED,2025-06-16,2025-07-16,AED,SELLER-001,100987654321000,CUST000049,200000000000049,AE,NET30,,9870.00,493.50,10363.50,10363.50,
INV-2025-001414,380,ISSUED,2025-04-30,2025-04-30,AED,SELLER-001,100987654321000,CUST000203,200000000000203,AE,IMMED,,357.48,17.87,375.35,375.35,
INV-2025-001415,380,ISSUED,2025-10-04,2025-10-04,AED,SELLER-001,100987654321000,CUST000004,200000000000004,AE,IMMED,,14676.80,689.65,15366.45,15366.45,
INV-2025-001416,380,ISSUED,2025-04-14,2025-04-14,AED,SELLER-001,100987654321000,CUST000022,200000000000022,AE,IMMED,,14372.85,718.64,15091.49,15091.49,
INV-2025-001417,380,ISSUED,2025-11-03,2025-11-18,AED,SELLER-001,100987654321000,CUST000193,200000000000193,AE,NET15,,2423.69,121.18,2544.87,2544.87,
INV-2025-001418,380,ISSUED,2025-08-11,2025-08-11,AED,SELLER-001,100987654321000,CUST000009,200000000000009,AE,IMMED,,4635.25,231.76,4867.01,4867.01,
INV-2025-001419,380,ISSUED,2025-08-21,2025-09-05,AED,SELLER-001,100987654321000,CUST000098,200000000000098,AE,NET15,,219044.65,10461.57,229506.22,229506.22,
INV-2025-001420,380,ISSUED,2025-03-13,2025-03-20,AED,SELLER-001,100987654321000,CUST000042,200000000000042,AE,NET7,,64588.32,3229.42,67817.74,67817.74,
INV-2025-001421,380,ISSUED,2025-02-26,2025-03-05,AED,SELLER-001,100987654321000,CUST000022,200000000000022,AE,NET7,,26346.63,1317.33,27663.96,27663.96,
INV-2025-001422,380,ISSUED,2025-03-03,2025-04-02,AED,SELLER-001,100987654321000,CUST000128,200000000000128,AE,NET30,,1101.06,36.10,1137.16,1137.16,
INV-2025-001423,380,ISSUED,2025-08-29,2025-09-28,AED,SELLER-001,100987654321000,CUST000003,200000000000003,AE,NET30,,5106.72,255.34,5362.06,5362.06,
INV-2025-001424,380,ISSUED,2025-08-20,2025-08-27,AED,SELLER-001,100987654321000,CUST000008,200000000000008,AE,NET7,,33426.86,1671.35,35098.21,35098.21,
INV-2025-001425,380,ISSUED,2025-02-25,2025-02-25,AED,SELLER-001,100987654321000,CUST000221,,BH,IMMED,,5598.81,279.94,5878.75,5878.75,
INV-2025-001426,380,ISSUED,2025-01-05,2025-01-20,AED,SELLER-001,100987654321000,CUST000092,200000000000092,AE,NET15,,3790.50,189.53,3980.03,3980.03,
INV-2025-001427,380,ISSUED,2025-04-28,2025-05-13,AED,SELLER-001,100987654321000,CUST000022,200000000000022,AE,NET15,,2001.67,100.08,2101.75,2101.75,
INV-2025-001428,380,ISSUED,2025-10-17,2025-11-16,AED,SELLER-001,100987654321000,CUST000014,200000000000014,AE,NET30,,39658.19,1982.91,41641.10,41641.10,
INV-2025-001429,380,ISSUED,2025-05-26,2025-06-10,AED,SELLER-001,100987654321000,CUST000030,200000000000030,AE,NET15,,35879.57,1793.99,37673.56,37673.56,
INV-2025-001430,380,ISSUED,2025-10-02,2025-10-09,AED,SELLER-001,100987654321000,CUST000109,200000000000109,AE,NET7,,69482.70,3474.14,72956.84,72956.84,
INV-2025-001431,380,ISSUED,2025-07-25,2025-08-01,AED,SELLER-001,100987654321000,CUST000025,200000000000025,AE,NET7,,225702.85,11285.15,236988.00,236988.00,
INV-2025-001432,380,ISSUED,2025-09-29,2025-10-29,AED,SELLER-001,100987654321000,CUST000194,200000000000194,AE,NET30,,45159.51,2257.97,47417.48,47417.48,
INV-2025-001433,380,ISSUED,2025-03-18,2025-03-18,AED,SELLER-001,100987654321000,CUST000225,,SA,IMMED,,797.23,39.86,837.09,837.09,
INV-2025-001434,380,ISSUED,2025-12-19,2025-12-19,AED,SELLER-001,100987654321000,CUST000168,200000000000168,AE,IMMED,,51488.46,2574.43,54062.89,54062.89,
INV-2025-001435,380,ISSUED,2025-03-14,2025-03-21,AED,SELLER-001,100987654321000,CUST000058,200000000000058,AE,NET7,,20881.18,1044.06,21925.24,21925.24,
INV-2025-001436,380,ISSUED,2025-08-01,2025-08-16,AED,SELLER-001,100987654321000,CUST000190,200000000000190,AE,NET15,,803.52,40.18,843.70,843.70,
INV-2025-001437,380,ISSUED,2025-02-21,2025-02-28,AED,SELLER-001,100987654321000,CUST000082,200000000000082,AE,NET7,,3421.17,171.06,3592.23,3592.23,
INV-2025-001438,380,ISSUED,2025-09-01,2025-09-01,AED,SELLER-001,100987654321000,CUST000005,200000000000005,AE,IMMED,,30894.02,1544.70,32438.72,32438.72,
INV-2025-001439,380,ISSUED,2025-01-13,2025-01-28,AED,SELLER-001,100987654321000,CUST000048,200000000000048,AE,NET15,,37872.20,1893.61,39765.81,39765.81,
INV-2025-001440,380,ISSUED,2025-03-27,2025-04-11,AED,SELLER-001,100987654321000,CUST000230,,US,NET15,,80996.73,3867.81,84864.54,84864.54,
INV-2025-001441,380,ISSUED,2025-08-31,2025-09-07,AED,SELLER-001,100987654321000,CUST000039,200000000000039,AE,NET7,,8183.88,409.19,8593.07,8593.07,
INV-2025-001442,380,ISSUED,2025-05-21,2025-06-05,AED,SELLER-001,100987654321000,CUST000111,200000000000111,AE,NET15,,265079.26,13253.96,278333.22,278333.22,
INV-2025-001443,380,ISSUED,2025-08-13,2025-09-12,AED,SELLER-001,100987654321000,CUST000002,200000000000002,AE,NET30,,9101.51,455.08,9556.59,9556.59,
INV-2025-001444,380,ISSUED,2025-04-01,2025-04-08,AED,SELLER-001,100987654321000,CUST000055,200000000000055,AE,NET7,,15275.23,763.76,16038.99,16038.99,
INV-2025-001445,380,ISSUED,2025-12-23,2025-12-23,AED,SELLER-001,100987654321000,CUST000029,200000000000029,AE,IMMED,,3087.23,154.36,3241.59,3241.59,
INV-2025-001446,380,ISSUED,2025-07-08,2025-07-08,AED,SELLER-001,100987654321000,CUST000041,200000000000041,AE,IMMED,,35289.77,1300.96,36590.73,36590.73,
INV-2025-001447,380,ISSUED,2025-10-09,2025-11-08,AED,SELLER-001,100987654321000,CUST000012,200000000000012,AE,NET30,,118.86,5.94,124.80,124.80,
INV-2025-001448,380,ISSUED,2025-10-21,2025-11-05,AED,SELLER-001,100987654321000,CUST000213,,SA,NET15,,4771.14,0.00,4771.14,4771.14,
INV-2025-001449,380,ISSUED,2025-12-02,2025-12-17,AED,SELLER-001,100987654321000,CUST000104,200000000000104,AE,NET15,,11763.72,588.19,12351.91,12351.91,
INV-2025-001450,380,ISSUED,2025-03-11,2025-03-18,AED,SELLER-001,100987654321000,CUST000095,200000000000095,AE,NET7,,12519.98,626.00,13145.98,13145.98,
INV-2025-001451,380,ISSUED,2025-06-11,2025-06-26,AED,SELLER-001,100987654321000,CUST000011,200000000000011,AE,NET15,,17330.98,866.55,18197.53,18197.53,
INV-2025-001452,380,ISSUED,2025-09-02,2025-10-02,AED,SELLER-001,100987654321000,CUST000192,200000000000192,AE,NET30,,34414.93,1720.76,36135.69,36135.69,
INV-2025-001453,380,ISSUED,2025-09-11,2025-10-11,AED,SELLER-001,100987654321000,CUST000125,200000000000125,AE,NET30,,5733.01,286.65,6019.66,6019.66,
INV-2025-001454,380,ISSUED,2025-03-19,2025-04-18,AED,SELLER-001,100987654321000,CUST000043,200000000000043,AE,NET30,,123667.20,6183.36,129850.56,129850.56,
INV-2025-001455,380,ISSUED,2025-06-04,2025-06-04,AED,SELLER-001,100987654321000,CUST000012,200000000000012,AE,IMMED,,7447.43,372.37,7819.80,7819.80,
INV-2025-001456,380,ISSUED,2025-04-15,2025-04-30,AED,SELLER-001,100987654321000,CUST000106,200000000000106,AE,NET15,,3391.64,169.58,3561.22,3561.22,
INV-2025-001457,380,ISSUED,2025-06-30,2025-07-07,AED,SELLER-001,100987654321000,CUST000035,200000000000035,AE,NET7,,23695.97,1184.80,24880.77,24880.77,
INV-2025-001458,380,ISSUED,2025-10-28,2025-11-04,AED,SELLER-001,100987654321000,CUST000034,200000000000034,AE,NET7,,2944.24,147.21,3091.45,3091.45,
INV-2025-001459,380,ISSUED,2025-07-20,2025-08-04,AED,SELLER-001,100987654321000,CUST000029,200000000000029,AE,NET15,,5741.97,287.11,6029.08,6029.08,
INV-2025-001460,380,ISSUED,2025-06-24,2025-07-09,AED,SELLER-001,100987654321000,CUST000011,200000000000011,AE,NET15,,41470.76,2073.54,43544.30,43544.30,
INV-2025-001461,380,ISSUED,2025-07-25,2025-08-24,AED,SELLER-001,100987654321000,CUST000006,200000000000006,AE,NET30,,48253.38,2412.67,50666.05,50666.05,
INV-2025-001462,380,ISSUED,2025-07-26,2025-08-25,AED,SELLER-001,100987654321000,CUST000131,200000000000131,AE,NET30,,15807.89,790.39,16598.28,16598.28,
INV-2025-001463,380,ISSUED,2025-03-18,2025-04-02,AED,SELLER-001,100987654321000,CUST000041,200000000000041,AE,NET15,,902.90,45.15,948.05,948.05,
INV-2025-001464,380,ISSUED,2025-04-28,2025-04-28,AED,SELLER-001,100987654321000,CUST000048,200000000000048,AE,IMMED,,47355.28,602.43,47957.71,47957.71,
INV-2025-001465,380,ISSUED,2025-01-09,2025-01-16,AED,SELLER-001,100987654321000,CUST000069,200000000000069,AE,NET7,,21628.15,1081.41,22709.56,22709.56,
INV-2025-001466,380,ISSUED,2025-08-04,2025-09-03,AED,SELLER-001,100987654321000,CUST000050,200000000000050,AE,NET30,,4302.36,215.12,4517.48,4517.48,
INV-2025-001467,380,ISSUED,2025-01-23,2025-02-22,AED,SELLER-001,100987654321000,CUST000003,200000000000003,AE,NET30,,52107.85,2605.39,54713.24,54713.24,
INV-2025-001468,380,ISSUED,2025-08-11,2025-08-26,AED,SELLER-001,100987654321000,CUST000208,200000000000208,AE,NET15,,47871.25,2393.57,50264.82,50264.82,
INV-2025-001469,380,ISSUED,2025-02-24,2025-03-11,AED,SELLER-001,100987654321000,CUST000191,200000000000191,AE,NET15,,4980.90,0.00,4980.90,4980.90,
INV-2025-001470,380,ISSUED,2025-04-10,2025-04-25,AED,SELLER-001,100987654321000,CUST000005,200000000000005,AE,NET15,,3502.63,175.13,3677.76,3677.76,
INV-2025-001471,380,ISSUED,2025-09-26,2025-09-26,AED,SELLER-001,100987654321000,CUST000005,200000000000005,AE,IMMED,,5714.09,246.70,5960.79,5960.79,
INV-2025-001472,380,ISSUED,2025-01-03,2025-01-03,AED,SELLER-001,100987654321000,CUST000005,200000000000005,AE,IMMED,,3081.20,154.06,3235.26,3235.26,
INV-2025-001473,380,ISSUED,2025-05-12,2025-06-11,AED,SELLER-001,100987654321000,CUST000012,200000000000012,AE,NET30,,487.50,0.00,487.50,487.50,
INV-2025-001474,380,ISSUED,2025-08-18,2025-09-02,AED,SELLER-001,100987654321000,CUST000020,200000000000020,AE,NET15,,49681.07,2484.06,52165.13,52165.13,
INV-2025-001475,380,ISSUED,2025-05-05,2025-06-04,AED,SELLER-001,100987654321000,CUST000019,200000000000019,AE,NET30,,69332.70,3466.64,72799.34,72799.34,
INV-2025-001476,380,ISSUED,2025-04-29,2025-05-14,AED,SELLER-001,100987654321000,CUST000187,200000000000187,AE,NET15,,2569.91,56.93,2626.84,2626.84,
INV-2025-001477,380,ISSUED,2025-04-25,2025-04-25,AED,SELLER-001,100987654321000,CUST000049,200000000000049,AE,IMMED,,462.85,23.14,485.99,485.99,
INV-2025-001478,380,ISSUED,2025-08-20,2025-09-04,AED,SELLER-001,100987654321000,CUST000022,200000000000022,AE,NET15,,1123.14,56.16,1179.30,1179.30,
INV-2025-001479,380,ISSUED,2025-10-20,2025-11-19,AED,SELLER-001,100987654321000,CUST000145,200000000000145,AE,NET30,,11912.04,581.17,12493.21,12493.21,
INV-2025-000001,380,ISSUED,2025-01-06,2025-01-21,AED,SELLER-001,100987654321000,CUST000060,200000000000060,AE,NET15,,71243.13,3562.16,74805.29,74805.29,ERR08_DUPLICATE_INVOICE_ID
INV-2025-001481,380,ISSUED,2025-02-16,2025-03-03,AED,SELLER-001,100987654321000,CUST000050,200000000000050,AE,NET15,,268.11,13.41,281.52,281.52,
INV-2025-001482,380,ISSUED,2025-04-01,2025-04-01,AED,SELLER-001,100987654321000,CUST000017,200000000000017,AE,IMMED,,21470.80,388.52,21859.32,21859.32,
INV-2025-001483,380,ISSUED,2025-04-23,2025-05-23,AED,SELLER-001,100987654321000,CUST000030,200000000000030,AE,NET30,,1849.14,92.46,1941.60,1941.60,
INV-2025-001484,380,ISSUED,2025-08-05,2025-09-04,AED,SELLER-001,100987654321000,CUST000048,200000000000048,AE,NET30,,6136.29,306.81,6443.10,6443.10,
INV-2025-001485,380,ISSUED,2025-08-28,2025-09-12,AED,SELLER-001,100987654321000,CUST000194,200000000000194,AE,NET15,,44658.14,2232.90,46891.04,46891.04,
INV-2025-001486,380,ISSUED,2025-06-05,2025-07-05,AED,SELLER-001,100987654321000,CUST000038,200000000000038,AE,NET30,,707.76,25.98,733.74,733.74,
INV-2025-001487,380,ISSUED,2025-06-21,2025-07-21,AED,SELLER-001,100987654321000,CUST000031,200000000000031,AE,NET30,,886.38,44.32,930.70,930.70,
INV-2025-001488,380,ISSUED,2025-11-28,2025-12-13,AED,SELLER-001,100987654321000,CUST000082,200000000000082,AE,NET15,,256389.53,12819.49,269209.02,269209.02,
INV-2025-001489,380,ISSUED,2025-01-06,2025-02-05,AED,SELLER-001,100987654321000,CUST000013,200000000000013,AE,NET30,,27075.83,1353.80,28429.63,28429.63,
INV-2025-001490,380,ISSUED,2025-06-26,2025-07-03,AED,SELLER-001,100987654321000,CUST000243,,SA,NET7,,1934.54,96.73,2031.27,2031.27,
INV-2025-001491,380,ISSUED,2025-06-23,2025-07-23,AED,SELLER-001,100987654321000,CUST000080,200000000000080,AE,NET30,,64.36,3.22,67.58,67.58,
INV-2025-001492,380,ISSUED,2025-11-21,2025-11-28,AED,SELLER-001,100987654321000,CUST000164,200000000000164,AE,NET7,,976.89,48.84,1025.73,1025.73,
INV-2025-001493,380,ISSUED,2025-04-02,2025-05-02,AED,SELLER-001,100987654321000,CUST000057,200000000000057,AE,NET30,,10714.39,535.72,11250.11,11250.11,
INV-2025-001494,380,ISSUED,2025-08-18,2025-09-17,AED,SELLER-001,100987654321000,CUST000019,200000000000019,AE,NET30,,28881.13,1444.07,30325.20,30325.20,
INV-2025-001495,380,ISSUED,2025-05-05,2025-05-20,AED,SELLER-001,100987654321000,CUST000012,200000000000012,AE,NET15,,95354.51,4767.72,100122.23,100122.23,
INV-2025-001496,380,ISSUED,2025-07-29,2025-07-29,AED,SELLER-001,100987654321000,CUST000009,200000000000009,AE,IMMED,,4353.66,217.68,4571.34,4571.34,
